user_id,workout_type,intensity,duration_min,calories_burned,age,goal,equipment
28,Bodyweight Squat,low,54,3.96,46,increase_stamina,barbell
28,Bodyweight Squat,moderate,38,3.48,46,increase_stamina,barbell
28,Pushups,very_low,107,6.96,46,increase_stamina,barbell
28,Pushups,moderate,94,10.18,46,increase_stamina,barbell
28,Pushups,low,75,6.5,46,increase_stamina,barbell
28,Pushups,high,53,6.89,46,increase_stamina,barbell
28,Bodyweight Squat,high,99,10.89,46,increase_stamina,barbell
28,Pushups,very_low,104,6.76,46,increase_stamina,barbell
28,Bodyweight Squat,moderate,111,10.18,46,increase_stamina,barbell
28,Bodyweight Squat,high,93,10.23,46,increase_stamina,barbell
28,Bodyweight Squat,high,55,6.05,46,increase_stamina,barbell
28,Pushups,high,39,5.07,46,increase_stamina,barbell
28,Bodyweight Squat,moderate,86,7.88,46,increase_stamina,barbell
28,Bodyweight Squat,low,77,5.65,46,increase_stamina,barbell
29,Bodyweight Squat,very_low,69,3.79,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,48,4.4,38,increase_stamina,barbell
29,Bodyweight Squat,high,54,5.94,38,increase_stamina,barbell
29,Bodyweight Squat,high,104,11.44,38,increase_stamina,barbell
29,Pushups,moderate,68,7.37,38,increase_stamina,barbell
29,Pushups,high,33,4.29,38,increase_stamina,barbell
29,Bodyweight Squat,low,67,4.91,38,increase_stamina,barbell
29,Pushups,low,99,8.58,38,increase_stamina,barbell
29,Bodyweight Squat,high,78,8.58,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,105,9.62,38,increase_stamina,barbell
29,Bodyweight Squat,high,46,5.06,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,47,4.31,38,increase_stamina,barbell
29,Bodyweight Squat,high,92,10.12,38,increase_stamina,barbell
29,Pushups,high,109,14.17,38,increase_stamina,barbell
29,Pushups,moderate,111,12.03,38,increase_stamina,barbell
29,Pushups,moderate,93,10.07,38,increase_stamina,barbell
29,Bodyweight Squat,very_low,114,6.27,38,increase_stamina,barbell
29,Bodyweight Squat,high,33,3.63,38,increase_stamina,barbell
29,Bodyweight Squat,low,69,5.06,38,increase_stamina,barbell
29,Bodyweight Squat,high,42,4.62,38,increase_stamina,barbell
29,Bodyweight Squat,high,96,10.56,38,increase_stamina,barbell
29,Bodyweight Squat,high,65,7.15,38,increase_stamina,barbell
29,Bodyweight Squat,high,45,4.95,38,increase_stamina,barbell
29,Pushups,moderate,36,3.9,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,36,3.3,38,increase_stamina,barbell
29,Pushups,low,47,4.07,38,increase_stamina,barbell
29,Pushups,high,43,5.59,38,increase_stamina,barbell
29,Pushups,moderate,38,4.12,38,increase_stamina,barbell
29,Pushups,moderate,93,10.07,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,30,2.75,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,38,3.48,38,increase_stamina,barbell
29,Bodyweight Squat,low,80,5.87,38,increase_stamina,barbell
29,Pushups,low,34,2.95,38,increase_stamina,barbell
29,Bodyweight Squat,high,75,8.25,38,increase_stamina,barbell
29,Pushups,high,39,5.07,38,increase_stamina,barbell
29,Pushups,moderate,105,11.38,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,40,3.67,38,increase_stamina,barbell
29,Bodyweight Squat,low,69,5.06,38,increase_stamina,barbell
29,Pushups,moderate,63,6.83,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,110,10.08,38,increase_stamina,barbell
29,Bodyweight Squat,low,116,8.51,38,increase_stamina,barbell
29,Pushups,high,77,10.01,38,increase_stamina,barbell
29,Pushups,high,38,4.94,38,increase_stamina,barbell
29,Bodyweight Squat,low,95,6.97,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,86,7.88,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,116,10.63,38,increase_stamina,barbell
29,Pushups,high,105,13.65,38,increase_stamina,barbell
29,Pushups,high,119,15.47,38,increase_stamina,barbell
29,Bodyweight Squat,high,57,6.27,38,increase_stamina,barbell
29,Bodyweight Squat,moderate,56,5.13,38,increase_stamina,barbell
30,Bench Press,high,42,5.04,23,gain_muscle,full_gym
30,Deadlift,low,32,3.41,23,gain_muscle,full_gym
30,Tricep Pushdown,moderate,46,3.45,23,gain_muscle,full_gym
30,Bodyweight Squat,high,56,6.16,23,gain_muscle,full_gym
30,Overhead Press,high,111,12.21,23,gain_muscle,full_gym
30,Barbell Squat,moderate,40,5.0,23,gain_muscle,full_gym
30,Dumbbell Lateral Raise,moderate,99,6.6,23,gain_muscle,full_gym
30,Bodyweight Squat,high,39,4.29,23,gain_muscle,full_gym
30,HIIT Sprints,moderate,42,6.3,23,gain_muscle,full_gym
30,Barbell Squat,moderate,43,5.38,23,gain_muscle,full_gym
30,HIIT Sprints,low,67,8.04,23,gain_muscle,full_gym
30,Deadlift,moderate,93,12.4,23,gain_muscle,full_gym
30,Barbell Squat,high,34,5.1,23,gain_muscle,full_gym
30,Pushups,moderate,78,8.45,23,gain_muscle,full_gym
30,Tricep Pushdown,moderate,118,8.85,23,gain_muscle,full_gym
30,Overhead Press,moderate,37,3.39,23,gain_muscle,full_gym
30,Leg Press,high,34,3.4,23,gain_muscle,full_gym
30,Pushups,high,40,5.2,23,gain_muscle,full_gym
30,Bench Press,moderate,80,8.0,23,gain_muscle,full_gym
30,Bench Press,high,80,9.6,23,gain_muscle,full_gym
30,Cable Row,moderate,55,5.04,23,gain_muscle,full_gym
30,Deadlift,high,119,19.04,23,gain_muscle,full_gym
30,Barbell Squat,moderate,80,10.0,23,gain_muscle,full_gym
30,Deadlift,high,104,16.64,23,gain_muscle,full_gym
30,Dumbbell Lateral Raise,high,78,6.24,23,gain_muscle,full_gym
30,Bicep Curl,high,63,5.04,23,gain_muscle,full_gym
30,Overhead Press,very_low,101,5.56,23,gain_muscle,full_gym
30,Bench Press,high,74,8.88,23,gain_muscle,full_gym
30,Bench Press,moderate,115,11.5,23,gain_muscle,full_gym
30,Deadlift,moderate,93,12.4,23,gain_muscle,full_gym
30,Deadlift,high,39,6.24,23,gain_muscle,full_gym
30,Tricep Pushdown,high,44,3.96,23,gain_muscle,full_gym
30,Cable Row,low,31,2.27,23,gain_muscle,full_gym
30,Barbell Squat,high,100,15.0,23,gain_muscle,full_gym
30,HIIT Sprints,moderate,117,17.55,23,gain_muscle,full_gym
30,Bench Press,high,101,12.12,23,gain_muscle,full_gym
30,Deadlift,moderate,41,5.47,23,gain_muscle,full_gym
30,Barbell Squat,very_low,108,8.1,23,gain_muscle,full_gym
30,Leg Press,low,117,7.8,23,gain_muscle,full_gym
30,Barbell Squat,moderate,37,4.62,23,gain_muscle,full_gym
30,Lunge,moderate,82,8.2,23,gain_muscle,full_gym
30,Leg Press,high,67,6.7,23,gain_muscle,full_gym
30,Barbell Squat,moderate,113,14.12,23,gain_muscle,full_gym
30,Bench Press,moderate,108,10.8,23,gain_muscle,full_gym
30,Overhead Press,low,110,8.07,23,gain_muscle,full_gym
30,Overhead Press,moderate,56,5.13,23,gain_muscle,full_gym
30,Lunge,moderate,116,11.6,23,gain_muscle,full_gym
30,Overhead Press,high,79,8.69,23,gain_muscle,full_gym
30,Barbell Squat,moderate,74,9.25,23,gain_muscle,full_gym
30,Overhead Press,high,108,11.88,23,gain_muscle,full_gym
31,Pushups,high,105,13.65,25,gain_muscle,barbell
31,Deadlift,moderate,114,15.2,25,gain_muscle,barbell
31,Barbell Squat,moderate,76,9.5,25,gain_muscle,barbell
31,Pushups,moderate,111,12.03,25,gain_muscle,barbell
31,Deadlift,moderate,86,11.47,25,gain_muscle,barbell
31,Bench Press,high,30,3.6,25,gain_muscle,barbell
31,Deadlift,high,76,12.16,25,gain_muscle,barbell
31,Bench Press,high,31,3.72,25,gain_muscle,barbell
31,Overhead Press,moderate,50,4.58,25,gain_muscle,barbell
31,Bench Press,low,48,3.84,25,gain_muscle,barbell
31,Overhead Press,low,64,4.69,25,gain_muscle,barbell
31,Overhead Press,very_low,116,6.38,25,gain_muscle,barbell
31,Bench Press,moderate,117,11.7,25,gain_muscle,barbell
31,Deadlift,high,54,8.64,25,gain_muscle,barbell
31,Barbell Squat,moderate,67,8.38,25,gain_muscle,barbell
31,Barbell Squat,moderate,75,9.38,25,gain_muscle,barbell
31,Bodyweight Squat,high,85,9.35,25,gain_muscle,barbell
31,Barbell Squat,moderate,83,10.38,25,gain_muscle,barbell
31,Bench Press,moderate,38,3.8,25,gain_muscle,barbell
31,Bodyweight Squat,low,103,7.55,25,gain_muscle,barbell
31,Pushups,low,44,3.81,25,gain_muscle,barbell
31,Barbell Squat,low,72,7.2,25,gain_muscle,barbell
31,Deadlift,high,55,8.8,25,gain_muscle,barbell
31,Bodyweight Squat,high,60,6.6,25,gain_muscle,barbell
31,Lunge,high,71,8.52,25,gain_muscle,barbell
31,Overhead Press,high,73,8.03,25,gain_muscle,barbell
31,Overhead Press,moderate,80,7.33,25,gain_muscle,barbell
31,Barbell Squat,high,98,14.7,25,gain_muscle,barbell
31,Pushups,high,31,4.03,25,gain_muscle,barbell
31,Deadlift,high,94,15.04,25,gain_muscle,barbell
31,Barbell Squat,moderate,112,14.0,25,gain_muscle,barbell
31,Bench Press,moderate,71,7.1,25,gain_muscle,barbell
31,Bench Press,high,66,7.92,25,gain_muscle,barbell
31,Pushups,low,97,8.41,25,gain_muscle,barbell
31,Bench Press,low,76,6.08,25,gain_muscle,barbell
31,Bodyweight Squat,low,106,7.77,25,gain_muscle,barbell
31,Pushups,moderate,45,4.88,25,gain_muscle,barbell
31,Bodyweight Squat,high,111,12.21,25,gain_muscle,barbell
31,Bodyweight Squat,low,119,8.73,25,gain_muscle,barbell
31,Barbell Squat,moderate,109,13.62,25,gain_muscle,barbell
31,Bench Press,high,104,12.48,25,gain_muscle,barbell
31,Deadlift,moderate,119,15.87,25,gain_muscle,barbell
31,Lunge,moderate,73,7.3,25,gain_muscle,barbell
31,Bench Press,high,66,7.92,25,gain_muscle,barbell
31,Lunge,moderate,77,7.7,25,gain_muscle,barbell
31,Barbell Squat,high,67,10.05,25,gain_muscle,barbell
31,Pushups,very_low,70,4.55,25,gain_muscle,barbell
31,Deadlift,moderate,103,13.73,25,gain_muscle,barbell
31,Barbell Squat,high,64,9.6,25,gain_muscle,barbell
31,Bodyweight Squat,high,117,12.87,25,gain_muscle,barbell
32,Rowing Machine,high,70,11.9,38,lose_weight,full_gym
32,Leg Press,low,112,7.47,38,lose_weight,full_gym
32,Rowing Machine,low,43,4.87,38,lose_weight,full_gym
32,Leg Press,high,99,9.9,38,lose_weight,full_gym
32,Treadmill Run,high,102,16.32,38,lose_weight,full_gym
32,Barbell Squat,very_low,38,2.85,38,lose_weight,full_gym
32,Treadmill Run,low,80,8.53,38,lose_weight,full_gym
32,Rowing Machine,moderate,50,7.08,38,lose_weight,full_gym
32,Leg Press,moderate,90,7.5,38,lose_weight,full_gym
32,Treadmill Run,moderate,99,13.2,38,lose_weight,full_gym
32,Elliptical,high,63,8.19,38,lose_weight,full_gym
32,Treadmill Run,high,101,16.16,38,lose_weight,full_gym
32,HIIT Sprints,high,115,20.7,38,lose_weight,full_gym
32,Treadmill Run,high,66,10.56,38,lose_weight,full_gym
32,Deadlift,very_low,73,5.84,38,lose_weight,full_gym
32,Rowing Machine,moderate,107,15.16,38,lose_weight,full_gym
32,Elliptical,moderate,57,6.17,38,lose_weight,full_gym
32,Treadmill Run,low,59,6.29,38,lose_weight,full_gym
32,Elliptical,moderate,79,8.56,38,lose_weight,full_gym
32,Treadmill Run,high,91,14.56,38,lose_weight,full_gym
32,Treadmill Run,low,50,5.33,38,lose_weight,full_gym
32,Bodyweight Squat,moderate,51,4.67,38,lose_weight,full_gym
32,Treadmill Run,moderate,102,13.6,38,lose_weight,full_gym
32,Treadmill Run,moderate,103,13.73,38,lose_weight,full_gym
32,Rowing Machine,moderate,103,14.59,38,lose_weight,full_gym
32,Pushups,high,59,7.67,38,lose_weight,full_gym
32,Elliptical,high,71,9.23,38,lose_weight,full_gym
32,Pushups,moderate,115,12.46,38,lose_weight,full_gym
32,Treadmill Run,high,54,8.64,38,lose_weight,full_gym
32,HIIT Sprints,high,49,8.82,38,lose_weight,full_gym
32,Treadmill Run,high,35,5.6,38,lose_weight,full_gym
32,Elliptical,low,38,3.29,38,lose_weight,full_gym
32,HIIT Sprints,moderate,119,17.85,38,lose_weight,full_gym
32,Leg Press,high,116,11.6,38,lose_weight,full_gym
32,Rowing Machine,moderate,80,11.33,38,lose_weight,full_gym
32,HIIT Sprints,moderate,77,11.55,38,lose_weight,full_gym
32,Treadmill Run,high,72,11.52,38,lose_weight,full_gym
32,Bodyweight Squat,moderate,109,9.99,38,lose_weight,full_gym
32,HIIT Sprints,low,31,3.72,38,lose_weight,full_gym
32,HIIT Sprints,very_low,45,4.05,38,lose_weight,full_gym
32,Pushups,moderate,73,7.91,38,lose_weight,full_gym
32,HIIT Sprints,very_low,71,6.39,38,lose_weight,full_gym
32,HIIT Sprints,low,76,9.12,38,lose_weight,full_gym
32,Elliptical,very_low,99,6.43,38,lose_weight,full_gym
32,Bodyweight Squat,low,108,7.92,38,lose_weight,full_gym
32,Leg Press,moderate,56,4.67,38,lose_weight,full_gym
32,Treadmill Run,moderate,95,12.67,38,lose_weight,full_gym
32,HIIT Sprints,high,81,14.58,38,lose_weight,full_gym
32,Pushups,very_low,102,6.63,38,lose_weight,full_gym
32,Bodyweight Squat,moderate,110,10.08,38,lose_weight,full_gym
33,Pushups,high,71,9.23,29,lose_weight,kettlebells
33,HIIT Sprints,high,32,5.76,29,lose_weight,kettlebells
33,Bodyweight Squat,high,115,12.65,29,lose_weight,kettlebells
33,HIIT Sprints,high,90,16.2,29,lose_weight,kettlebells
33,Pushups,low,98,8.49,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,106,15.9,29,lose_weight,kettlebells
33,Rowing Machine,high,109,18.53,29,lose_weight,kettlebells
33,Rowing Machine,high,46,7.82,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,50,7.5,29,lose_weight,kettlebells
33,HIIT Sprints,high,70,12.6,29,lose_weight,kettlebells
33,Rowing Machine,moderate,94,13.32,29,lose_weight,kettlebells
33,HIIT Sprints,high,40,7.2,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,78,11.7,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,62,9.3,29,lose_weight,kettlebells
33,Rowing Machine,high,107,18.19,29,lose_weight,kettlebells
33,Rowing Machine,high,85,14.45,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,89,13.35,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,110,16.5,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,119,17.85,29,lose_weight,kettlebells
33,HIIT Sprints,low,106,12.72,29,lose_weight,kettlebells
33,HIIT Sprints,high,118,21.24,29,lose_weight,kettlebells
33,Bodyweight Squat,moderate,101,9.26,29,lose_weight,kettlebells
33,Bodyweight Squat,high,47,5.17,29,lose_weight,kettlebells
33,Rowing Machine,high,72,12.24,29,lose_weight,kettlebells
33,Pushups,high,58,7.54,29,lose_weight,kettlebells
33,HIIT Sprints,low,30,3.6,29,lose_weight,kettlebells
33,HIIT Sprints,high,113,20.34,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,86,12.9,29,lose_weight,kettlebells
33,Rowing Machine,moderate,87,12.32,29,lose_weight,kettlebells
33,HIIT Sprints,high,119,21.42,29,lose_weight,kettlebells
33,HIIT Sprints,high,87,15.66,29,lose_weight,kettlebells
33,HIIT Sprints,high,47,8.46,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,102,15.3,29,lose_weight,kettlebells
33,Pushups,high,42,5.46,29,lose_weight,kettlebells
33,HIIT Sprints,high,94,16.92,29,lose_weight,kettlebells
33,Rowing Machine,moderate,60,8.5,29,lose_weight,kettlebells
33,Rowing Machine,moderate,55,7.79,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,33,4.95,29,lose_weight,kettlebells
33,HIIT Sprints,moderate,88,13.2,29,lose_weight,kettlebells
33,HIIT Sprints,high,36,6.48,29,lose_weight,kettlebells
33,HIIT Sprints,high,60,10.8,29,lose_weight,kettlebells
33,Bodyweight Squat,moderate,58,5.32,29,lose_weight,kettlebells
33,Pushups,high,82,10.66,29,lose_weight,kettlebells
33,Pushups,high,108,14.04,29,lose_weight,kettlebells
33,HIIT Sprints,low,69,8.28,29,lose_weight,kettlebells
33,Rowing Machine,high,52,8.84,29,lose_weight,kettlebells
33,HIIT Sprints,very_low,70,6.3,29,lose_weight,kettlebells
33,Rowing Machine,high,108,18.36,29,lose_weight,kettlebells
33,HIIT Sprints,low,69,8.28,29,lose_weight,kettlebells
33,HIIT Sprints,high,44,7.92,29,lose_weight,kettlebells
34,Pushups,low,95,8.23,47,lose_weight,exercise_bands
34,Pushups,high,108,14.04,47,lose_weight,exercise_bands
34,Pushups,very_low,37,2.4,47,lose_weight,exercise_bands
34,Pushups,low,113,9.79,47,lose_weight,exercise_bands
34,Bodyweight Squat,low,45,3.3,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,105,11.55,47,lose_weight,exercise_bands
34,Pushups,high,94,12.22,47,lose_weight,exercise_bands
34,Pushups,moderate,96,10.4,47,lose_weight,exercise_bands
34,Pushups,high,88,11.44,47,lose_weight,exercise_bands
34,Pushups,high,103,13.39,47,lose_weight,exercise_bands
34,Pushups,high,108,14.04,47,lose_weight,exercise_bands
34,Pushups,high,101,13.13,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,119,13.09,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,93,8.53,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,59,5.41,47,lose_weight,exercise_bands
34,Pushups,moderate,97,10.51,47,lose_weight,exercise_bands
34,Pushups,moderate,89,9.64,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,119,13.09,47,lose_weight,exercise_bands
34,Pushups,high,106,13.78,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,30,3.3,47,lose_weight,exercise_bands
34,Pushups,moderate,70,7.58,47,lose_weight,exercise_bands
34,Bodyweight Squat,low,106,7.77,47,lose_weight,exercise_bands
34,Pushups,high,62,8.06,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,44,4.84,47,lose_weight,exercise_bands
34,Pushups,high,89,11.57,47,lose_weight,exercise_bands
34,Pushups,high,30,3.9,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,36,3.3,47,lose_weight,exercise_bands
34,Pushups,high,99,12.87,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,34,3.12,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,71,6.51,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,106,11.66,47,lose_weight,exercise_bands
34,Pushups,low,104,9.01,47,lose_weight,exercise_bands
34,Pushups,high,101,13.13,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,82,9.02,47,lose_weight,exercise_bands
34,Pushups,moderate,88,9.53,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,82,7.52,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,61,5.59,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,82,9.02,47,lose_weight,exercise_bands
34,Bodyweight Squat,very_low,50,2.75,47,lose_weight,exercise_bands
34,Pushups,moderate,81,8.78,47,lose_weight,exercise_bands
34,Bodyweight Squat,low,69,5.06,47,lose_weight,exercise_bands
34,Pushups,moderate,108,11.7,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,68,6.23,47,lose_weight,exercise_bands
34,Bodyweight Squat,high,30,3.3,47,lose_weight,exercise_bands
34,Pushups,low,49,4.25,47,lose_weight,exercise_bands
34,Pushups,moderate,60,6.5,47,lose_weight,exercise_bands
34,Pushups,moderate,66,7.15,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,32,2.93,47,lose_weight,exercise_bands
34,Pushups,moderate,95,10.29,47,lose_weight,exercise_bands
34,Bodyweight Squat,moderate,35,3.21,47,lose_weight,exercise_bands
35,Bicep Curl,very_low,80,3.2,36,gain_muscle,kettlebells
35,Dumbbell Lateral Raise,moderate,40,2.67,36,gain_muscle,kettlebells
35,HIIT Sprints,very_low,60,5.4,36,gain_muscle,kettlebells
35,Bodyweight Squat,high,89,9.79,36,gain_muscle,kettlebells
35,HIIT Sprints,moderate,100,15.0,36,gain_muscle,kettlebells
35,Dumbbell Lateral Raise,moderate,79,5.27,36,gain_muscle,kettlebells
35,Lunge,very_low,113,6.78,36,gain_muscle,kettlebells
35,Bicep Curl,high,82,6.56,36,gain_muscle,kettlebells
35,Pushups,high,95,12.35,36,gain_muscle,kettlebells
35,Pushups,high,97,12.61,36,gain_muscle,kettlebells
35,Lunge,moderate,74,7.4,36,gain_muscle,kettlebells
35,HIIT Sprints,high,96,17.28,36,gain_muscle,kettlebells
35,Pushups,moderate,114,12.35,36,gain_muscle,kettlebells
35,HIIT Sprints,moderate,52,7.8,36,gain_muscle,kettlebells
35,HIIT Sprints,low,43,5.16,36,gain_muscle,kettlebells
35,Pushups,low,70,6.07,36,gain_muscle,kettlebells
35,Bodyweight Squat,high,109,11.99,36,gain_muscle,kettlebells
35,Bicep Curl,high,72,5.76,36,gain_muscle,kettlebells
35,Pushups,very_low,117,7.61,36,gain_muscle,kettlebells
35,Bodyweight Squat,moderate,30,2.75,36,gain_muscle,kettlebells
35,Pushups,moderate,60,6.5,36,gain_muscle,kettlebells
35,Dumbbell Lateral Raise,moderate,40,2.67,36,gain_muscle,kettlebells
35,Bicep Curl,high,72,5.76,36,gain_muscle,kettlebells
35,Pushups,very_low,43,2.79,36,gain_muscle,kettlebells
35,Pushups,high,94,12.22,36,gain_muscle,kettlebells
35,Bicep Curl,high,30,2.4,36,gain_muscle,kettlebells
35,Bodyweight Squat,moderate,89,8.16,36,gain_muscle,kettlebells
35,Pushups,moderate,117,12.68,36,gain_muscle,kettlebells
35,Lunge,high,51,6.12,36,gain_muscle,kettlebells
35,Bicep Curl,high,47,3.76,36,gain_muscle,kettlebells
35,Bodyweight Squat,low,69,5.06,36,gain_muscle,kettlebells
35,Bicep Curl,low,93,4.96,36,gain_muscle,kettlebells
35,Lunge,low,92,7.36,36,gain_muscle,kettlebells
35,Lunge,high,88,10.56,36,gain_muscle,kettlebells
35,Bodyweight Squat,high,100,11.0,36,gain_muscle,kettlebells
35,Bicep Curl,high,46,3.68,36,gain_muscle,kettlebells
35,HIIT Sprints,high,32,5.76,36,gain_muscle,kettlebells
35,Bicep Curl,moderate,71,4.73,36,gain_muscle,kettlebells
35,HIIT Sprints,high,37,6.66,36,gain_muscle,kettlebells
35,Bodyweight Squat,moderate,65,5.96,36,gain_muscle,kettlebells
35,Dumbbell Lateral Raise,high,58,4.64,36,gain_muscle,kettlebells
35,Pushups,high,96,12.48,36,gain_muscle,kettlebells
35,Dumbbell Lateral Raise,moderate,70,4.67,36,gain_muscle,kettlebells
35,Bicep Curl,very_low,82,3.28,36,gain_muscle,kettlebells
35,Bodyweight Squat,moderate,61,5.59,36,gain_muscle,kettlebells
35,Dumbbell Lateral Raise,high,69,5.52,36,gain_muscle,kettlebells
35,Dumbbell Lateral Raise,moderate,70,4.67,36,gain_muscle,kettlebells
35,Pushups,low,31,2.69,36,gain_muscle,kettlebells
35,Pushups,high,73,9.49,36,gain_muscle,kettlebells
35,Lunge,high,39,4.68,36,gain_muscle,kettlebells
36,Bodyweight Squat,moderate,114,10.45,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,117,12.87,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,119,13.09,47,lose_weight,exercise_bands
36,Bodyweight Squat,very_low,87,4.78,47,lose_weight,exercise_bands
36,Pushups,high,67,8.71,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,64,7.04,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,85,9.35,47,lose_weight,exercise_bands
36,Bodyweight Squat,low,50,3.67,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,85,7.79,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,91,8.34,47,lose_weight,exercise_bands
36,Bodyweight Squat,low,64,4.69,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,117,12.87,47,lose_weight,exercise_bands
36,Pushups,low,107,9.27,47,lose_weight,exercise_bands
36,Pushups,high,82,10.66,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,55,5.04,47,lose_weight,exercise_bands
36,Pushups,high,114,14.82,47,lose_weight,exercise_bands
36,Pushups,moderate,78,8.45,47,lose_weight,exercise_bands
36,Pushups,moderate,68,7.37,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,87,7.97,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,118,10.82,47,lose_weight,exercise_bands
36,Pushups,moderate,30,3.25,47,lose_weight,exercise_bands
36,Pushups,high,95,12.35,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,96,8.8,47,lose_weight,exercise_bands
36,Pushups,low,35,3.03,47,lose_weight,exercise_bands
36,Pushups,high,61,7.93,47,lose_weight,exercise_bands
36,Pushups,moderate,78,8.45,47,lose_weight,exercise_bands
36,Pushups,high,91,11.83,47,lose_weight,exercise_bands
36,Pushups,low,66,5.72,47,lose_weight,exercise_bands
36,Pushups,moderate,76,8.23,47,lose_weight,exercise_bands
36,Pushups,low,118,10.23,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,119,10.91,47,lose_weight,exercise_bands
36,Pushups,moderate,58,6.28,47,lose_weight,exercise_bands
36,Pushups,high,80,10.4,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,84,9.24,47,lose_weight,exercise_bands
36,Pushups,high,108,14.04,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,112,12.32,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,43,3.94,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,70,6.42,47,lose_weight,exercise_bands
36,Pushups,moderate,48,5.2,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,82,7.52,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,69,7.59,47,lose_weight,exercise_bands
36,Bodyweight Squat,low,96,7.04,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,106,9.72,47,lose_weight,exercise_bands
36,Pushups,moderate,56,6.07,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,95,10.45,47,lose_weight,exercise_bands
36,Bodyweight Squat,moderate,109,9.99,47,lose_weight,exercise_bands
36,Pushups,low,36,3.12,47,lose_weight,exercise_bands
36,Pushups,high,56,7.28,47,lose_weight,exercise_bands
36,Bodyweight Squat,high,44,4.84,47,lose_weight,exercise_bands
36,Bodyweight Squat,low,65,4.77,47,lose_weight,exercise_bands
37,Pushups,moderate,70,7.58,31,gain_muscle,full_gym
37,Dumbbell Lateral Raise,high,92,7.36,31,gain_muscle,full_gym
37,Cable Row,high,31,3.41,31,gain_muscle,full_gym
37,Overhead Press,low,108,7.92,31,gain_muscle,full_gym
37,Cable Row,high,92,10.12,31,gain_muscle,full_gym
37,Bodyweight Squat,low,53,3.89,31,gain_muscle,full_gym
37,Deadlift,high,95,15.2,31,gain_muscle,full_gym
37,Deadlift,high,42,6.72,31,gain_muscle,full_gym
37,Bodyweight Squat,high,94,10.34,31,gain_muscle,full_gym
37,Tricep Pushdown,moderate,110,8.25,31,gain_muscle,full_gym
37,Dumbbell Lateral Raise,high,30,2.4,31,gain_muscle,full_gym
37,Bodyweight Squat,high,65,7.15,31,gain_muscle,full_gym
37,Dumbbell Lateral Raise,moderate,46,3.07,31,gain_muscle,full_gym
37,HIIT Sprints,moderate,45,6.75,31,gain_muscle,full_gym
